airline,overall,author,review_date,customer_review,aircraft,traveller_type,cabin,route,date_flown,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,recommended
Delta Air Lines,7,N Sunder,9th March 2016,"I was impressed with the significant improvements in Delta's transatlantic service since the last time I flew them. The 767s, though old, now have personal IFE installed, with clear, sharp screens. Movie selection was good. Catering has improved as well, with decent wines and spirits served (instead of wine out of a box!). The food could be further improved however, and the bagel served for breakfast was memorably bad, rock-hard and cold. Crew were professional, though some of the more senior crew were on the brusque side. Overall, I was impressed on my flight from Atlanta to Paris that Delta's service is finally on par with the European carriers.",Boeing 767-300,Solo Leisure,Economy Class,ATL to CDG,March 2016,3,3,3,4,4,3,yes
Delta Air Lines,9,Ted Moon,7th March 2016,"My wife and I flew Delta from Spokane thru Seattle to Honolulu return and had a very good experience both ways. They ask for 15 people to check their carry-ons because of the full flight. When I went up, she noticed that we were not seated together and move us up to the bulkhead with greater legroom for the long flight. Very welcomed for my long legs. The flight attendants kept us watered and fed and were very pleasant. On the return trip, a similar thing happened, as I noticed we were assigned seats a row apart. I approached the countered and ask if we could possibly be moved to the preferred seats again without paying the $99 up charge, and she said no, but she would try to get us seated together. She came through with the extra legroom seats just before we boarded. Overall, a very good experience.",,Couple Leisure,Economy Class,HNL to GEG via SEA,March 2016,4,5,4,2,5,5,yes
Delta Air Lines,1,Albert Shin,25th February 2016,"There was a 70 minute delay from Columbus to departure. Got to Atlanta with 20 minutes to spare to catch my next flight to Liberia, CR. I tried to ask a question about my luggage to the attendant, she ignored me and the pilot, who was the last one off the plane actually was the one who helped me and said that my luggage would be automatically sent to my final destination. Got to my terminal with 5 minutes to spare, the lady at the desk smugly said the door is closed and the lady next to her could help me. I understand there will be delays due to weather, but I've missed my flight and had to deal with the same issue, being stuck at airports the last 3 times I've flown with Delta. Customer Service is poor. Flying out of Columbus, I couldn't check in using the machine, and the agent was also very condescendingly saying why didn't I use the machines or the other lines. There seems to be a reason why Delta is cheap, and will most likely avoid Delta from now on.",,Solo Leisure,Economy Class,CMH to LIR,February 2016,2,1,,,1,3,no
Delta Air Lines,5,T Carriker-Thayer,25th February 2016,"New Orleans to New York with Delta Air Lines, and a delayed flight which finally took off after 4 hours only to be diverted to Harrisburg at midnight. An entire plane of passengers was then abandoned at the airport. Not a single customer service rep was available to help or advise. The worst travel experience of my life.",,Couple Leisure,Economy Class,MSY to JFK,February 2016,1,2,,,1,1,no
Delta Air Lines,8,Krisztina Dobrocsi,25th February 2016,"We flew with Delta from Amsterdam to New York JFK and everything was fine, luckily the flight time was not that long, as the economy class was very crowded. The meal was ok, we had everything we needed including an IFE with latest movies. The landing at JFK was a bit rough, but no harm done. Would fly Delta again, I would say they are the most reliable US airline at this point.",,Couple Leisure,Economy Class,AMS to JFK,April 2015,4,5,3,4,5,4,yes
Delta Air Lines,1,Neal Shipley,22nd February 2016,"Punta Cana to Minneapolis with Delta. First thing my girlfriend and I were separated which not a big deal I asked the people next to us and they were a couple and didn't want to move so I asked the attendants to ask some people for me. They asked the couple I already talked to within 10 seconds of me asking, and then just said there is no one who wanted to switch - they didn't even try. After that they told us the WiFi was free which its not. They ignored both my girlfriend and I for food and drinks through the trip. Then I tried to use the call attendant button to which I turned off after 30mins.",,Couple Leisure,Economy Class,PUJ to MSP,February 2016,1,1,1,1,1,1,no
Delta Air Lines,9,J Hearn,21st February 2016,"I flew with Delta Airlines in Feb 2016 from London to NYC return and the experience was positive. Our check in was quick with no delays and our flight ran to time. Our flight was only about 40% full and it was nice to have the extra space. Flight attendants friendly and attentive. We got given a blanket, pillow, eye mask and headphones. Each seat had a TV with a great choice of recent movies. We were given nuts and pretzels, biscuits, lunch (lasagne, salad, bread roll, cheese and biscuits), ice cream, brownies and cheese and ham bap. We were also offered drinks. I will be flying with Delta again, thank you for a great experience.",,Couple Leisure,Economy Class,LHR to JFK,February 2016,2,5,5,5,5,5,yes
Delta Air Lines,4,E Deriggi,21st February 2016,Salt Lake City to New York. Plane was extremely hot and uncomfortable. On the flight to Salt Lake City they kept us on the runway for two hours and ran out of all food and beverages before they even had the chance to service half the plane. Shows very poor planning and lack of concern for customers comfort and well being.,,Family Leisure,Economy Class,SLC to JFK,February 2016,1,3,1,2,4,2,no
Delta Air Lines,8,E Standen,21st February 2016,"London Heathrow to Las Vegas via Seattle, returning via Minneapolis in economy with Delta. Friendly crew offering excellent service on all flights. Food was of a good quality and very appetising. Onboard entertainment was excellent, lots of movie and TV choices available with complementary headsets on the international routes. Connections were quick and painless and information was clear.",,Family Leisure,Economy Class,LHR to LAS,February 2016,4,4,4,5,4,4,yes
Delta Air Lines,6,Riccardo Sanguedolce,20th February 2016,Very pleasant flight. Departed from Dublin on time and landed thirty minutes early in New York JFK. Cabin crew was bit rude toward an elderly passenger who was not able to lift her own cabin bag and fit it into the overhead compartment. Cabin Crew said that insurance wold not cover her sick leaves if she get injured by lifting the bag. Breakfast was very poor - only a really hard bread with cheese and a frozen orange juice with yogurt. Ticket was really cheap and my experience was good with Delta. I will fly with them again but the crew should be more polite and kind to passengers.,A330,Solo Leisure,Economy Class,DUB to JFK,January 2016,3,1,1,3,5,5,yes
